Id, Ts, Ts_act, P_act(6), J_act(6), mts, ack, mutex1, mutex2, mutex3, cmd_id, cmd_ts, cmd_params(10), process(24), cmd_status(4)
9974, 1758.89, 0, 110.925, 333.621, 225.433, -0.00327418, 0.00957141, -0.00121788, 1.87899, 0.326276, 0.442205, 3.59175e-05, 0.802498, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9975, 1758.91, 0, 110.913, 333.614, 223.6, -0.00409044, 0.0117719, -0.00139172, 1.87899, 0.329637, 0.444022, 3.3411e-05, 0.797361, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9976, 1758.92, 0, 110.925, 333.62, 221.801, -0.00346127, 0.00977347, -0.00113215, 1.87899, 0.332947, 0.445792, 3.3411e-05, 0.792245, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9977, 1758.93, 0, 110.944, 333.625, 219.993, -0.00288246, 0.00759768, -0.00103758, 1.87899, 0.336311, 0.447527, 3.09045e-05, 0.787106, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9978, 1758.94, 0, 110.968, 333.613, 218.22, -0.00125368, 0.00362899, -0.00446707, 1.87894, 0.339597, 0.449252, 3.96773e-05, 0.782021, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9979, 1758.95, 0, 111.061, 333.614, 216.676, 0.00455703, -0.0128175, -0.00970249, 1.87886, 0.342422, 0.450808, 5.34631e-05, 0.777335, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9980, 1758.97, 0, 111.124, 333.621, 215.582, 0.00741391, -0.023633, -0.0104159, 1.87884, 0.344449, 0.451876, 3.96773e-05, 0.774045, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9981, 1758.98, 0, 111.156, 333.642, 215.138, 0.00930609, -0.0300785, -0.00850924, 1.87887, 0.345268, 0.452319, 3.59175e-05, 0.772666, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9982, 1758.99, 0, 111.212, 333.654, 215.546, 0.0117268, -0.0360206, -0.0103405, 1.87884, 0.344522, 0.451903, 4.84501e-05, 0.773717, 0.308252, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9983, 1759, 0, 111.402, 333.703, 216.921, 0.0216944, -0.0664706, -0.0123515, 1.87881, 0.341853, 0.450717, 5.47163e-05, 0.777012, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9984, 1759.01, 0, 111.52, 333.729, 219.565, 0.0266861, -0.0841024, -0.0126068, 1.87879, 0.336875, 0.448245, 3.96773e-05, 0.784142, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9985, 1759.03, 0, 111.498, 333.734, 223.541, 0.0214967, -0.079425, -0.00390713, 1.87889, 0.32957, 0.444307, -4.67971e-05, 0.795491, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9986, 1759.04, 0, 111.43, 333.737, 228.638, 0.0143757, -0.0650441, 0.00428222, 1.87899, 0.320422, 0.439005, -0.000104447, 0.810218, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9987, 1759.05, 0, 111.37, 333.727, 234.398, 0.0091712, -0.0525782, 0.00765268, 1.87903, 0.310271, 0.432826, -0.000130765, 0.826783, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9988, 1759.06, 0, 111.284, 333.706, 240.371, 0.00570983, -0.0403943, 0.0076225, 1.87904, 0.299925, 0.426248, -0.000119486, 0.843928, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9989, 1759.08, 0, 111.264, 333.693, 246.414, 0.00470278, -0.0367672, 0.00630912, 1.87902, 0.289741, 0.419288, -0.000114473, 0.861137, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9990, 1759.09, 0, 111.252, 333.688, 252.467, 0.00440726, -0.0355317, 0.0057509, 1.87902, 0.279798, 0.412051, -0.000110713, 0.878339, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9991, 1759.1, 0, 111.244, 333.686, 258.526, 0.00426211, -0.0345637, 0.00532289, 1.87901, 0.270139, 0.4045, -0.0001057, 0.895567, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9992, 1759.11, 0, 111.232, 333.68, 264.585, 0.00368193, -0.0327664, 0.00492395, 1.87901, 0.260766, 0.396658, -0.000104447, 0.912815, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9993, 1759.12, 0, 111.206, 333.669, 270.626, 0.0024525, -0.0291098, 0.00445982, 1.879, 0.251705, 0.388548, -0.000104447, 0.930052, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9994, 1759.14, 0, 111.172, 333.659, 276.667, 0.00134982, -0.0250776, 0.00409327, 1.879, 0.242919, 0.380172, -9.94337e-05, 0.947287, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9995, 1759.15, 0, 111.194, 333.666, 282.739, 0.0020633, -0.0275053, 0.00412899, 1.879, 0.234407, 0.371424, -9.94337e-05, 0.964504, 0.308248, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9996, 1759.16, 0, -119.445, 375.217, 498.206, 179.998, 0.0221988, -89.9984, 1.87901, 0.226224, 0.362484, -9.94337e-05, 0.981708, 0.308236, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9997, 1759.17, 0, -119.427, 375.227, 504.145, -179.999, 0.0154406, -89.9995, 1.87896, 0.218491, 0.353343, -0.000114473, 0.99871, 0.308213, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9998, 1759.18, 0, -119.285, 375.307, 509.76, -179.993, -0.00205093, -90.0157, 1.87856, 0.211561, 0.344297, -0.000125752, 1.01501, 0.3081, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
9999, 1759.2, 0, -118.688, 375.632, 514.836, -179.987, -0.0121404, -90.0951, 1.87687, 0.205758, 0.335618, -0.000185908, 1.02969, 0.30783, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10000, 1759.21, 0, -117.218, 376.499, 519.086, -179.982, -0.0249745, -90.2819, 1.87266, 0.201826, 0.327264, -0.000198441, 1.04222, 0.306881, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10001, 1759.22, 0, -114.499, 378.096, 522.54, -179.989, -0.0290192, -90.6233, 1.86486, 0.199817, 0.319077, -4.42906e-05, 1.05245, 0.304959, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10002, 1759.23, 0, -110.249, 380.53, 525.375, -180, -0.0196987, -91.1443, 1.85278, 0.199616, 0.310629, 0.000111113, 1.06088, 0.301901, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10003, 1759.24, 0, -104.324, 383.778, 528.14, 179.992, 0.00073177, -91.8539, 1.83619, 0.200606, 0.300983, 0.000149963, 1.06915, 0.297679, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10004, 1759.26, 0, -96.5811, 387.849, 531.301, 179.991, 0.00799976, -92.7643, 1.81483, 0.202561, 0.288992, 0.000129911, 1.07906, 0.292216, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10005, 1759.27, 0, -86.8073, 392.633, 535.209, 179.991, 0.0117144, -93.8884, 1.78837, 0.205041, 0.274139, 0.000104846, 1.09138, 0.285388, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10006, 1759.28, 0, -74.8142, 398.003, 539.925, 179.99, 0.0182326, -95.2368, 1.75659, 0.20806, 0.256252, 8.47944e-05, 1.10613, 0.277152, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10007, 1759.29, 0, -60.5201, 403.676, 545.431, 179.992, 0.0176866, -96.806, 1.7196, 0.211564, 0.23548, 5.34631e-05, 1.12342, 0.267569, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10008, 1759.31, 0, -43.8596, 409.4, 551.763, 179.992, 0.0239401, -98.5901, 1.67752, 0.215552, 0.21175, 3.09045e-05, 1.14305, 0.256631, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10009, 1759.32, 0, -24.7636, 414.826, 558.907, 179.991, 0.0345203, -100.588, 1.63042, 0.219989, 0.185186, 1.58655e-05, 1.165, 0.244409, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10010, 1759.33, 0, -3.28939, 419.559, 566.791, 179.992, 0.0349521, -102.785, 1.57864, 0.224924, 0.155965, 3.33298e-06, 1.18928, 0.230983, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10011, 1759.34, 0, 20.2997, 423.216, 575.386, 179.991, 0.0365463, -105.145, 1.52287, 0.230315, 0.124245, 9.59925e-06, 1.21558, 0.216397, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10012, 1759.35, 0, 45.5119, 425.367, 584.495, 179.992, 0.0372358, -107.626, 1.4642, 0.236, 0.0908128, 1.58655e-05, 1.24332, 0.201036, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10013, 1759.37, 0, 71.6422, 425.726, 593.878, 179.992, 0.0378439, -110.17, 1.40407, 0.241831, 0.0565412, 1.8372e-05, 1.27175, 0.185295, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10014, 1759.38, 0, 98.1137, 424.158, 603.37, 179.992, 0.0400731, -112.739, 1.34348, 0.247663, 0.0220694, 2.08785e-05, 1.30035, 0.169538, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10015, 1759.39, 0, 124.257, 420.737, 612.804, 179.992, 0.0343658, -115.269, 1.28362, 0.253525, -0.0121832, 3.96773e-05, 1.32884, 0.153849, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10016, 1759.4, 0, 149.269, 415.711, 621.954, 179.993, 0.0315565, -117.699, 1.22606, 0.259276, -0.0454267, 4.84501e-05, 1.35638, 0.138687, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10017, 1759.41, 0, 172.258, 409.479, 630.441, 179.994, 0.0230848, -119.955, 1.17258, 0.26464, -0.0762582, 5.47163e-05, 1.382, 0.12459, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10018, 1759.43, 0, 192.667, 402.566, 638.007, 179.996, 0.0142341, -121.994, 1.12441, 0.269403, -0.103708, 3.59175e-05, 1.40485, 0.112013, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10019, 1759.44, 0, 210.367, 395.414, 644.508, -179.996, 0.00745921, -123.817, 1.08188, 0.273415, -0.127188, -7.93817e-05, 1.42445, 0.101304, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10020, 1759.45, 0, 225.878, 388.12, 649.688, -179.993, -0.013125, -125.519, 1.04375, 0.276666, -0.145971, -0.000104447, 1.44034, 0.0928961, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10021, 1759.46, 0, -28.3787, 656.564, 443.977, -0.28879, -0.0420002, 52.7745, 1.00823, 0.279095, -0.159994, -2.04788e-05, 1.45226, 0.0871877, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10022, 1759.47, 0, -15.3664, 648.454, 446.517, -0.282077, -0.0329316, 50.9556, 0.973832, 0.280788, -0.169113, 7.85281e-05, 1.46, 0.0845224, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120.533,36,36,0,7,1758.81,1,2
10023, 1759.49, 0, -2.9077, 639.691, 447.407, -0.273328, -0.0273173, 48.9389, 0.939643, 0.281465, -0.172277, 0.000201347, 1.46274, 0.0855176, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.533,36,36,0,7,1758.81,1,2
10024, 1759.5, 0, 8.63286, 630.465, 446.287, -0.26031, -0.0180106, 46.7258, 0.906405, 0.280971, -0.16827, 0.000400614, 1.45956, 0.0908808, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.533,36,36,0,7,1758.81,1,2
10025, 1759.51, 0, 18.9616, 620.968, 443.083, -0.245921, 0.00435378, 44.3403, 0.874794, 0.279308, -0.156892, 0.000647505, 1.45041, 0.100869, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.533,36,36,0,7,1758.81,1,2
10026, 1759.52, 0, 27.9981, 611.492, 437.939, -0.235686, 0.0159827, 41.8396, 0.845358, 0.276435, -0.138509, 0.000811681, 1.43529, 0.115047, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.533,36,36,0,7,1758.81,1,2
10027, 1759.53, 0, 35.8163, 602.028, 431.022, -0.224919, 0.0153157, 39.2272, 0.817802, 0.272456, -0.113728, 0.000967084, 1.41466, 0.133044, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.533,36,36,0,7,1758.81,1,2
10028, 1759.55, 0, 42.4829, 592.35, 422.395, -0.211315, 0.0173413, 36.4718, 0.791504, 0.267458, -0.0828241, 0.0011839, 1.38896, 0.154773, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10029, 1759.56, 0, 48.1074, 582.253, 412.137, -0.196693, 0.0184424, 33.5398, 0.765873, 0.261441, -0.0459944, 0.00142327, 1.35833, 0.180228, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10030, 1759.57, 0, 52.7253, 571.43, 400.237, -0.183517, 0.0313427, 30.4047, 0.740191, 0.254529, -0.0033144, 0.00168896, 1.32295, 0.209149, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10031, 1759.58, 0, 56.4661, 559.785, 386.924, -0.166756, 0.0315228, 27.0286, 0.713901, 0.246748, 0.0446225, 0.00198598, 1.28295, 0.241633, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10032, 1759.6, 0, 59.2922, 547.528, 372.701, -0.134744, 0.00560112, 23.475, 0.687126, 0.238315, 0.0962074, 0.00243214, 1.23943, 0.276654, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10033, 1759.61, 0, 61.1764, 535.024, 358.46, -0.0893764, -0.0332701, 19.8878, 0.660432, 0.229755, 0.148327, 0.00301615, 1.19518, 0.312255, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10034, 1759.62, 0, 62.1048, 522.738, 345.013, -0.0543571, -0.0552877, 16.4765, 0.634866, 0.221764, 0.197818, 0.00348111, 1.15328, 0.345926, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
10035, 1759.63, 0, 62.1538, 511.337, 332.953, -0.0316354, -0.059766, 13.3892, 0.611639, 0.214642, 0.242551, 0.00383202, 1.11559, 0.376309, 0, 1758.81, 0, 0, 0, 123, 1758.82,0,7,1758.81,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.533,36,36,0,7,1758.81,1,2
